Id,Date,Tweet,Location,Retweet Count,Favorite Count,Total Tweets Count,Sentiment Score,Sentiment,Positive Sentiment Score,Neutral Sentiment Score,Negative Sentiment Score
1.64746e+18,2023-04-16,any promo codes for existing customers (:,,0,0,1,[-1.7780242   1.7530916  -0.07428697],Neutral,-0.074286975,1.7530916,-1.7780242
1.64746e+18,2023-04-16,"Middle class definitely depends on Wall Street. Middle class can’t depend on paychecks alone, we need Wall Street for our 401k retirement. The richest top 10% paid 70% and top 50% earners paid 97.2% of Federal tax revenue. Don’t forget that Biden. Don’t kill Wall Street.",Massachusetts,0,0,1,[ 0.23315889  0.5516591  -0.9557394 ],Neutral,-0.9557394,0.5516591,0.23315889
1.64746e+18,2023-04-16,"That's not bad but I prefer the cookie pieces to be soft and chewy instead of crunchy. Maybe if I had mixed it in the ice cream and let it sit for a while, the cookie pieces may have softened. (2/2)",,0,1,1,[-1.2360862  0.7385059  0.4192168],Neutral,0.4192168,0.7385059,-1.2360862
1.64746e+18,2023-04-16,Chewy you are a hater. Nice to know you are a bumb as well 🤡,,0,0,1,[ 2.3129182 -0.2094166 -2.223812 ],Negative,-2.223812,-0.2094166,2.3129182
1.64746e+18,2023-04-16,"Its funny because I've become VERY picky about the texture of my blood sausages. Soondae is very chewy and crumbly, and black pudding (fried) is similar. The first time I had morcilla I had a REALLY hard time with it because of how squishy it was.",California,0,1,1,[ 1.0030597   0.21956618 -1.2385602 ],Negative,-1.2385602,0.21956618,1.0030597
1.64746e+18,2023-04-16,It’s chewy candy and it’s called Sweet Tart Rope 😁 I wish I had pop tarts 😊😂,,0,2,1,[-2.7026448  0.3326277  2.9656582],Positive,2.9656582,0.3326277,-2.7026448
1.64746e+18,2023-04-16,Soft&amp;chewy cookie,,0,0,1,[-2.3792903  1.4280297  1.0775654],Neutral,1.0775654,1.4280297,-2.3792903
1.64746e+18,2023-04-16,"Have you ever eaten #Xinjiang Fried noodles（炒拉条）?
I finally know why the fried noodles are so chewy!#cuisine",,2,9,3,[ 0.23762664  0.57185423 -0.71519005],Neutral,-0.71519005,0.57185423,0.23762664
1.64746e+18,2023-04-16,Sanción por copiar ‼️‼️,,0,1,1,[-2.057138    1.6342356   0.47808272],Neutral,0.47808272,1.6342356,-2.057138
1.64745e+18,2023-04-16,"Homemade pizza night! Yum ... I make the crust with bread flour to make it more chewy. So delicious! It's easy to make, so much better than frozen, and so much cheaper than from a restaurant.",,1,5,2,[-2.498722   -0.63981134  3.918724  ],Positive,3.918724,-0.63981134,-2.498722
1.64745e+18,2023-04-16,Haz cambiado mi vida a mejor te lo agradeceré por siempre,,0,3,1,[-0.96907264  1.6238562  -0.55013406],Neutral,-0.55013406,1.6238562,-0.96907264
1.64745e+18,2023-04-16,Chewy this is weird behavior brother. I am not accepting a challenge from somebody who doesn’t even sports bet and not only that doesn’t have $500. Also I unblocked him but if this continues both of you will be gone from my TL. Quit acting suspect. Nobody cares about this shit.,,0,0,1,[ 2.688329   -0.31732345 -2.5731943 ],Negative,-2.5731943,-0.31732345,2.688329
1.64745e+18,2023-04-16,These delightful treats! There are less expensive brands as well,,0,0,1,[-2.5695052  -0.23594065  3.3866076 ],Positive,3.3866076,-0.23594065,-2.5695052
1.64745e+18,2023-04-16,Earlier tonight I got notified that my cats food shipment from Chewy (they us FedEx 🤢) was delayed by 2 days. And now FedEx says they can’t find the tracking information at all,,0,1,1,[ 2.4489748  -0.01590678 -2.5026457 ],Negative,-2.5026457,-0.015906781,2.4489748
1.64745e+18,2023-04-16,Lmao no! He was fighting in a boxing match and last year he lost so they were joking that he would die XD but he actually won and we are incredibly proud of our video game boy 🥹 he’s the one who wins,,0,0,1,[-1.9315883  -0.15058129  2.5655682 ],Positive,2.5655682,-0.15058129,-1.9315883
1.64745e+18,2023-04-16,mauuu,,0,0,1,[-0.43986872  0.562842    0.02420155],Neutral,0.02420155,0.562842,-0.43986872
1.64745e+18,2023-04-16,for #SEOKMATTHEW ROSÉ AT COACHELLA #ROSÉCHELLA #BLACKPINKatCOACHELLA,,0,1,1,[-2.4055898  1.9821148  0.4185252],Neutral,0.4185252,1.9821148,-2.4055898
1.64745e+18,2023-04-16,"Y'ALL!!!! THIS WAS $3.96 AND OMFG.....FOR A FROZEN SOUP IT WAS FREAKING GOOD!!!! I added a dash each of Red Pepper Flakes, Sesame Oil, Seasoned Rice Vinegar, and Soy Sauce. I only wish I'd had some Green Onion. The noodles were Chewy, too! Not bad at all! Will buy again😋",Nevada,0,2,1,[-2.1477687 -0.5916173  3.4932528],Positive,3.4932528,-0.5916173,-2.1477687
1.64745e+18,2023-04-16,"My baby went to doggy heaven one month ago, I miss you &amp; love you my baby Chewy ♥️",,0,2,1,[-2.733902  -0.5517654  3.920104 ],Positive,3.920104,-0.5517654,-2.733902
1.64745e+18,2023-04-16,Yes,,0,0,1,[-0.7301656   0.59528923  0.43011594],Neutral,0.43011594,0.59528923,-0.7301656
1.64745e+18,2023-04-16,Fate/stay Night: Heaven’s Feel 3: spring song,,0,0,1,[-2.5488472  2.1628656  0.5537046],Neutral,0.5537046,2.1628656,-2.5488472
1.64745e+18,2023-04-16,MY GOSH YOU’RE BOTH SO LOVELY,,0,1,1,[-1.9273787 -0.3944921  3.0860198],Positive,3.0860198,-0.3944921,-1.9273787
1.64745e+18,2023-04-16,"Brownies may be easy to make—but it turns out, it's hard to make them *right*: moist, chewy, and delicious.",Washington,10,34,11,[-0.06263286  0.25421572 -0.10948918],Neutral,-0.10948918,0.25421572,-0.06263286
1.64745e+18,2023-04-16,"Tzuyu ""Done For Me (Charlie Puth)"" #TwiceFanart #TZUYU #TWICE_5TH_WORLD_TOUR",,39,120,40,[-2.5255847  1.9986191  0.5147937],Neutral,0.5147937,1.9986191,-2.5255847
1.64745e+18,2023-04-16,Yeah with you. I don't like things that are too chewy to actually grind it up and swallow it. Unless it's gum,Colorado,0,0,1,[ 2.0938435   0.10409714 -2.398113  ],Negative,-2.398113,0.10409714,2.0938435
1.64745e+18,2023-04-16,chewy gt kalo digigit,,0,0,1,[-0.25385734  1.1564277  -0.7768692 ],Neutral,-0.7768692,1.1564277,-0.25385734
1.64745e+18,2023-04-16,"歴史的な世界観でファンタジーがお好きなら
・十二国記
・八咫烏シリーズ(カラスは単を選ばない)
・後宮の烏 などが、私は面白かったですよ",,0,1,1,[ 0.31369755  1.4282684  -1.6495916 ],Neutral,-1.6495916,1.4282684,0.31369755
1.64745e+18,2023-04-16,"Yeah, okay AOC. Now sit the hell down and shut up. When a real insurrection comes along, you’ll know it.",,0,0,1,[ 1.8610964  0.1295466 -2.1308243],Negative,-2.1308243,0.1295466,1.8610964
1.64745e+18,2023-04-16,夏？,,0,1,1,[-0.5907709  1.1497296 -0.4674649],Neutral,-0.4674649,1.1497296,-0.5907709
1.64745e+18,2023-04-16,It’s great and Quigley not ruff on toys so don’t know how it’ll stand up. It’s a Kong Ballistic! Here’s a link from Chewy,Nebraska,0,0,1,[-1.6567109e+00  9.8596141e-04  2.1157627e+00],Positive,2.1157627,0.0009859614,-1.6567109
1.64745e+18,2023-04-16,"Cutie, footie, bootie, chewy.",,0,1,1,[-1.8259292  0.8008653  1.4606851],Positive,1.4606851,0.8008653,-1.8259292
1.64745e+18,2023-04-16,"Got mine from Chewy. Has a removable cover, which I supplement with a crib sheet and blankies...",,0,0,1,[-2.9988372  1.4116924  1.8597592],Positive,1.8597592,1.4116924,-2.9988372
1.64745e+18,2023-04-16,Was it chewy?,,0,1,1,[-0.58023256  1.6623875  -1.1880835 ],Neutral,-1.1880835,1.6623875,-0.58023256
1.64745e+18,2023-04-16,"Awwwww guys :,)",,0,2,1,[-2.8687265   0.35434783  3.0042553 ],Positive,3.0042553,0.35434783,-2.8687265
1.64745e+18,2023-04-16,No I'm not,,0,2,1,[ 0.16871229  0.98717666 -1.0853933 ],Neutral,-1.0853933,0.98717666,0.16871229
1.64744e+18,2023-04-16,AHAHHD,,0,3,1,[-0.3472259   0.80638397 -0.17284629],Neutral,-0.17284629,0.80638397,-0.3472259
1.64744e+18,2023-04-16,No I'm not you can't even read Spanish how do you know what I said,,0,4,1,[ 1.5531054  0.7503389 -2.3265622],Negative,-2.3265622,0.7503389,1.5531054
1.64744e+18,2023-04-16,Your so mean to me,,0,3,1,[ 3.2227292 -0.505536  -2.546434 ],Negative,-2.546434,-0.505536,3.2227292
1.64744e+18,2023-04-16,cae en el piso jajaja Ella es estupida,,0,4,1,[-0.5841646  1.7136914 -1.0057129],Neutral,-1.0057129,1.7136914,-0.5841646
1.64744e+18,2023-04-16,Chewy ❤️,USA,0,1,1,[-2.8839712  0.384476   2.859387 ],Positive,2.859387,0.384476,-2.8839712
1.64744e+18,2023-04-16,my wittle chewy-bo-bewy butt. he made me cry earlier because i just love him so much 🥲,Maryland,0,8,1,[-1.7824149 -0.8304045  3.6182582],Positive,3.6182582,-0.8304045,-1.7824149
1.64744e+18,2023-04-16,"Julian noticed the mess on Tavvy’s shirt and it took all he had in him not to immediately get up and help him , clean his chin, and the mess that happened on the table below him. He finished his jam covered toast and chewy eggs. He would make sure he did the eggs properly —",California,0,1,1,[-0.09616108  0.935229   -0.87034744],Neutral,-0.87034744,0.935229,-0.09616108
1.64744e+18,2023-04-16,"Medyo chewy na. Kanina pa siguro naluto MAYMAY GivingLINGGOodVibes
#MaymayEntrata",,0,0,1,[-1.9984531  1.547169   0.460849 ],Neutral,0.460849,1.547169,-1.9984531
1.64744e+18,2023-04-16,Good call on the 400. Cooking chicken on low on a pellet grill I always get chewy skin.,,0,1,1,[-1.3017343  0.6658342  0.7202929],Positive,0.7202929,0.6658342,-1.3017343
1.64744e+18,2023-04-16,i should have known that suya was undercooked with how chewy it was smfh now i dey hug WC,,0,0,1,[ 1.5529643   0.47396713 -1.9759923 ],Negative,-1.9759923,0.47396713,1.5529643
1.64744e+18,2023-04-16,Yeah it's so so cute! It's addressed to your pet and everything and then there's a coupon inside 😂chewy is the best fr I think you can enter in the settings somewhere on the website,,0,0,1,[-2.6291187  -0.37213397  3.9293337 ],Positive,3.9293337,-0.37213397,-2.6291187
1.64744e+18,2023-04-16,"Ya, it was such a clandestine operation, Fox knew about only one year ago.
Exposed…c’mon, Chewy.",,0,0,1,[ 0.70236295  0.81558067 -1.5442041 ],Neutral,-1.5442041,0.81558067,0.70236295
1.64744e+18,2023-04-16,GLAD YOU THINK SO,,0,0,1,[-0.38884524  1.0867201  -0.64353895],Neutral,-0.64353895,1.0867201,-0.38884524
1.64744e+18,2023-04-16,"Help on the way!! (Me in a doctor fit helping Alyssa not fall again, with a possum in hand)",,0,1,1,[-1.8148398  1.1546537  0.7601104],Neutral,0.7601104,1.1546537,-1.8148398
1.64744e+18,2023-04-16,IT IS YOU :O,,0,0,1,[-1.2460471   0.97882956  0.51798666],Neutral,0.51798666,0.97882956,-1.2460471
1.64744e+18,2023-04-16,I have a good sized Chewy box coming at the of the month if you need infrastructure. Will have to check with the resident cat first though.,Minnesota,0,0,1,[-2.930544  1.333817  1.664578],Positive,1.664578,1.333817,-2.930544
1.64744e+18,2023-04-16,AWESOME POSSUM,,0,2,1,[-2.1175408  -0.04728769  2.7923102 ],Positive,2.7923102,-0.047287688,-2.1175408
1.64744e+18,2023-04-16,It's where the troops get their lickey chewy yum yums.,USA,0,0,1,[-0.44001216  0.95455176 -0.4016448 ],Neutral,-0.4016448,0.95455176,-0.44001216
1.64744e+18,2023-04-16,for #SEOKMATTHEW,,0,0,1,[-1.1636038   1.6172037  -0.62491924],Neutral,-0.62491924,1.6172037,-1.1636038
1.64744e+18,2023-04-16,Now Kara,,0,0,1,[-0.4696317   1.1929986  -0.60078573],Neutral,-0.60078573,1.1929986,-0.4696317
1.64744e+18,2023-04-16,Bored at prom send help,,1,3,2,[ 1.5638163   0.35083157 -1.8947651 ],Negative,-1.8947651,0.35083157,1.5638163
1.64744e+18,2023-04-16,"I can’t see how people enjoy it, the consistency of it is notttt my cup of tea! shi just too chewy 😂 and the stuff in it, make it no better no matter what i add",,0,0,1,[ 2.063675  -0.3132723 -1.8391186],Negative,-1.8391186,-0.3132723,2.063675
1.64744e+18,2023-04-16,Jake n Sadie when they were younger preferred stuffed animals. Then Sadie at a year got hard on them so I order big ol bow tie chew toys in different flavors from   and there are 12 all through the house,USA,0,1,1,[-0.31500536  0.6935743  -0.25632483],Neutral,-0.25632483,0.6935743,-0.31500536
1.64744e+18,2023-04-16,I remember those chewy nougoty goodness from grandmas,,0,0,1,[-2.3370638   0.87817556  1.5924584 ],Positive,1.5924584,0.87817556,-2.3370638
1.64744e+18,2023-04-16,gusto q ng soft chewy chocolate chip cookies,,0,0,1,[-2.0291622   1.9370542  -0.05484007],Neutral,-0.054840066,1.9370542,-2.0291622
1.64744e+18,2023-04-16,My last 2 ribeye purchases from Publix have not only been overpriced(on sale) but I wanna know where the heck is this major supermarket chain getting there beef? Ribeye shouldn’t be tough and chewy but that’s what Publix is selling these days😡,Florida,0,1,1,[ 2.749577   -0.38592786 -2.5196655 ],Negative,-2.5196655,-0.38592786,2.749577
1.64744e+18,2023-04-16,"butter toast. She then began to eat her chewy eggs, sprinkling them with pepper. “Julian is going to be taking a julian day today… which means. It’s me and you today kids. We’re going to the beach after breakfast, so pack up.” Emma spoke, smiling some. This—",,0,0,1,[-2.980454   1.2818815  1.7612804],Positive,1.7612804,1.2818815,-2.980454
1.64743e+18,2023-04-16,That's exactly what happened! Slightly chewy chocolate cake,Indiana,0,3,1,[-1.5864184  0.7528623  1.1123029],Positive,1.1123029,0.7528623,-1.5864184
1.64743e+18,2023-04-16,最高,,0,0,1,[ 0.17707986  1.2878178  -1.4645306 ],Neutral,-1.4645306,1.2878178,0.17707986
1.64743e+18,2023-04-16,Autosexual definición:,,0,3,1,[ 0.03157345  1.3814569  -1.5380217 ],Neutral,-1.5380217,1.3814569,0.03157345
1.64743e+18,2023-04-16,"""lemme join"" 😰",,0,5,1,[ 0.60714895  0.7527915  -1.3357581 ],Neutral,-1.3357581,0.7527915,0.60714895
1.64743e+18,2023-04-16,Is this for dogs only or can cats use it too ?,,0,0,1,[-1.844239    2.0087848  -0.19393319],Neutral,-0.19393319,2.0087848,-1.844239
1.64743e+18,2023-04-16,JSHSJABSBA NOOOO de los pies hasta su pompon,,0,1,1,[ 0.46743155  1.2574303  -1.6137425 ],Neutral,-1.6137425,1.2574303,0.46743155
1.64743e+18,2023-04-16,Ah yah true... Can't see full stage properly.,,0,0,1,[ 1.6981624   0.44830853 -2.0956783 ],Negative,-2.0956783,0.44830853,1.6981624
1.64743e+18,2023-04-16,chewy is a silly lesbian loser btw,,0,7,1,[ 2.71768    -0.29679722 -2.3419526 ],Negative,-2.3419526,-0.29679722,2.71768
1.64743e+18,2023-04-16,"ソーセージの自作
食感を持たせるために、牛すじも挽いて入れました。
予想した通りでした。👍
Homemade sausages I made it yesterday. I expected if I add tendons beef, it will be chewy a little bit. It went well.",,0,1,1,[-2.360113   0.5845562  2.0474386],Positive,2.0474386,0.5845562,-2.360113
1.64743e+18,2023-04-16,The buddy’s 3rd SS (Since I bought it in japan right 🤣) 🥲 and today will be the 4th for the buddy! To more SS together 💙 #SS9EncoreinSeoul,,0,0,1,[-3.7974935  1.0936686  2.9777102],Positive,2.9777102,1.0936686,-3.7974935
1.64743e+18,2023-04-16,Jimmy John's. The bread is extra chewy,Illinois,0,0,1,[-2.7833943   0.81111753  2.2617102 ],Positive,2.2617102,0.81111753,-2.7833943
1.64743e+18,2023-04-16,Where the HELL is Andre Shinyashiki?,North Carolina,0,2,1,[ 2.2603605   0.20547895 -2.6501517 ],Negative,-2.6501517,0.20547895,2.2603605
1.64743e+18,2023-04-16,meat that’s too chewy to swallow,,0,1,1,[ 1.3050492   0.42349923 -1.6952463 ],Negative,-1.6952463,0.42349923,1.3050492
1.64743e+18,2023-04-16,why is my order not being delivered by FedEx like normal?,,0,0,1,[ 2.2825196   0.09167393 -2.5847335 ],Negative,-2.5847335,0.09167393,2.2825196
1.64743e+18,2023-04-16,"嬉しいです…🤍
早速探してみよう😊
ともりさん、ありがとうございます🌸",,0,1,1,[ 0.2324751  1.3782072 -1.5078753],Neutral,-1.5078753,1.3782072,0.2324751
1.64743e+18,2023-04-16,Wookiee steak but it’s kinda Chewy,Illinois,0,3,1,[-1.6045566   1.49559     0.29249838],Neutral,0.29249838,1.49559,-1.6045566
1.64743e+18,2023-04-16,"The best part about these brownies is that they're rich and fudgy without being too heavy. They'll leave you wanting more (and more).
3) Cone cookies: Soft, chewy, and cookie-like – what's not to love? These cones will have your mouth watering in no time. 😋",,0,0,1,[-2.5082664  -0.66865796  3.9000227 ],Positive,3.9000227,-0.66865796,-2.5082664
1.64743e+18,2023-04-16,Where the hell is   ????,North Carolina,0,2,1,[ 2.2957184   0.05850744 -2.4633698 ],Negative,-2.4633698,0.058507442,2.2957184
1.64743e+18,2023-04-16,very sweet and candy … chewy like gum …..,,0,1,1,[-2.9325795  0.4770488  2.7992373],Positive,2.7992373,0.4770488,-2.9325795
1.64743e+18,2023-04-16,This is the Top Post of r/All! yes its chewy and delicious from Our Chairman. Give him and Chewy love. He will make America great again.,,0,0,1,[-2.7659974  -0.46454883  3.793881  ],Positive,3.793881,-0.46454883,-2.7659974
1.64743e+18,2023-04-16,"Woke. Another mixed race couple commercial. All of you guys must use the same set of ad agencies as it's constantly shoved down our throats. If you think people don't know the habitual behavior, in an unfavorable light, you're sadly mistaken.",,0,0,1,[ 2.1872525  0.0437482 -2.3869543],Negative,-2.3869543,0.0437482,2.1872525
1.64743e+18,2023-04-16,"My pupper died Monday, and I had to return an item to   because of it. They refunded me, and sent me a huge bouquet of flowers. This is the service Papa C will build into GME, and that’s why I’ll hold until doomsday.",,0,0,1,[-0.18253049  0.45137548 -0.23677221],Neutral,-0.23677221,0.45137548,-0.18253049
1.64743e+18,2023-04-16,"These gluten free steamed red bean buns are soft, fluffy, and slightly chewy. There is no xantham gum or any binders in this recipe, which gives the bun a texture that is exactly what you want. I used rice flour, tapioca starch, and sweet potatoes to make them.",,0,0,1,[-2.648555   0.5078069  2.459381 ],Positive,2.459381,0.5078069,-2.648555
1.64743e+18,2023-04-16,"These Lemon Honey Cookies are the perfect way to celebrate spring! Soft, chewy, and bursting with lemon flavor, they're sure to be a hit at any party.",,0,0,1,[-2.8593168  -0.54324573  4.0777426 ],Positive,4.0777426,-0.54324573,-2.8593168
1.64743e+18,2023-04-16,"So now Chewy is woke by pushing the mixed race couple stuff down our throats, too. In response, Chewy is off my list of sites for pet supplies.",,0,0,1,[ 1.9103808   0.26762938 -2.355561  ],Negative,-2.355561,0.26762938,1.9103808
1.64743e+18,2023-04-16,"230416 ♡ 10:20 am 🐥💭 hanchi sushi was good too i had it as my first and last time and it was good chewy! but salmon is the best in salmon sushi onions are essential yes! sushi or kalguksu! if you eat it, post it please! even if it’s not those, make sure to eat",,1,14,2,[-2.9468546  -0.24392478  3.8253398 ],Positive,3.8253398,-0.24392478,-2.9468546
1.64743e+18,2023-04-16,It looks too chewy!,,0,0,1,[-1.7743815   0.18652172  2.056164  ],Positive,2.056164,0.18652172,-1.7743815
1.64743e+18,2023-04-16,"What is America's Test Kitchen GF bread?The American Test Kitchen gluten-free bread is a dense, chewy loaf with a slightly sweet, nutty flavor. Our testers really enjoyed its unique texture and great flavor.",,0,0,1,[-3.101131   -0.08892092  3.7048216 ],Positive,3.7048216,-0.08892092,-3.101131
1.64743e+18,2023-04-16,"These peanut butter chocolate chip cookies are the perfect combination of soft and chewy with a bit of crisp on the outside. Best of all, they are topped with a layer of melted peanut butter and chocolate chips.",,0,0,1,[-2.951274   -0.29200518  3.8183057 ],Positive,3.8183057,-0.29200518,-2.951274
1.64743e+18,2023-04-16,A tent is an abstract concept. Mimi is an enigma.🎪,,0,0,1,[-0.42873377  1.1577487  -0.55113995],Neutral,-0.55113995,1.1577487,-0.42873377
1.64743e+18,2023-04-16,Thank you,,0,2,1,[-2.5711994   0.51391447  2.3087637 ],Positive,2.3087637,0.51391447,-2.5711994
1.64743e+18,2023-04-16,I agree 100%,,0,3,1,[-2.3467832   0.45298028  2.1979632 ],Positive,2.1979632,0.45298028,-2.3467832
1.64743e+18,2023-04-16,230416 ♡ 10:17 am 🐥💭 beef chobap is good too~!! uh what was it there was sushi that i tried in the past and it was good i forgot what fish it was it was translucent and was completely white very chewy texture not octopus! no not flatfish oh i think it was hanchi!,,0,14,1,[-2.5336976  -0.25170362  3.4865983 ],Positive,3.4865983,-0.25170362,-2.5336976
1.64743e+18,2023-04-16,"Prom= lame
Possums= amazing",,1,2,2,[ 0.19822656  0.35862374 -0.45295268],Neutral,-0.45295268,0.35862374,0.19822656
1.64743e+18,2023-04-16,The answer is: you get slightly chewy chocolate cake!,Indiana,0,14,1,[-2.387421   0.7899835  1.91965  ],Positive,1.91965,0.7899835,-2.387421
1.64743e+18,2023-04-16,“Stop sticking your head in the hole” ⁦ ⁩ I think she doesn’t understand the concept of a tent,,0,3,1,[ 2.213151    0.11970268 -2.4656239 ],Negative,-2.4656239,0.11970268,2.213151
1.64743e+18,2023-04-16,"Werther's, as others have mentioned. And Jolly Rancher. I don't know if I have a favorite chewy candy. Strawberry Starburst are pretty rad.",Washington,0,1,1,[-2.2963257   0.09648226  2.747073  ],Positive,2.747073,0.09648226,-2.2963257
1.64743e+18,2023-04-16,chewy,,0,2,1,[-0.19898558  0.7103169  -0.3211272 ],Neutral,-0.3211272,0.7103169,-0.19898558
1.64742e+18,2023-04-16,It's chewy 🚹,,0,0,1,[-1.9455785  1.1175234  1.0812571],Neutral,1.0812571,1.1175234,-1.9455785
1.64742e+18,2023-04-16,IM ALSO LIKE SO VIOLENTLY CHEWY RIGHT NOW? I NEED TO CHEW AND RIP I NEED TO CHEW AND RIP,,0,0,1,[ 3.0442739  -0.70516855 -2.4731088 ],Negative,-2.4731088,-0.70516855,3.0442739
1.64742e+18,2023-04-16,dont make me get chewy on your ass,,0,8,1,[ 1.9336193  0.2537064 -2.0793452],Negative,-2.0793452,0.2537064,1.9336193
1.64742e+18,2023-04-16,服とかもかいたい,,0,0,1,[ 0.55584496  1.3476613  -1.7630495 ],Neutral,-1.7630495,1.3476613,0.55584496
1.64742e+18,2023-04-16,"my puppy has a million toys i just went to buy for him on wednesday. tons of things to chew on: bones, teething treats, chewy toys, tennis balls. and what does he do? eats toilet paper 🥹",,0,1,1,[ 0.40142798  0.22288544 -0.4593958 ],Negative,-0.4593958,0.22288544,0.40142798
1.64742e+18,2023-04-16,"Aha, chewy tiiiime!",Florida,0,0,1,[-2.564205   1.0085468  1.9709601],Positive,1.9709601,1.0085468,-2.564205
1.64742e+18,2023-04-16,"Yes, I recall watching t.v., suddenly went off, to find out my French angora chewed in half! lol 🤭 🤦‍♀️Then put bitter apple spray on cords etc.! That's crazy amount for hay, sorry to hear that! Have you tried Chewy site for it?",,0,0,1,[ 1.1689719   0.16320199 -1.2967215 ],Negative,-1.2967215,0.16320199,1.1689719
1.64742e+18,2023-04-16,LOVE IT! but actually floor at corner cannot see the beautiful stage! 🥲,,0,0,1,[-1.2228208 -0.6173613  2.568193 ],Positive,2.568193,-0.6173613,-1.2228208
1.64742e+18,2023-04-16,Who did Chewy think he was today😭😂,,0,0,1,[ 0.22723132  0.988662   -1.020157  ],Neutral,-1.020157,0.988662,0.22723132
1.64742e+18,2023-04-16,Well... We all know Chuckles shot first... Wait. Where's Chewy?!,,0,0,1,[ 0.06852052  1.2349285  -1.2516067 ],Neutral,-1.2516067,1.2349285,0.068520516
1.64742e+18,2023-04-16,これから図書館に行くんですが、お薦めの小説あれば参考にさせてください〜📚,,0,0,1,[ 0.56614596  1.2630942  -1.7751843 ],Neutral,-1.7751843,1.2630942,0.56614596
1.64742e+18,2023-04-16,"It's all about saving lives.
PAWlease consider shopping for needed supplies like formula and pads from our Amazon or Chewy #wishlist or donate by   These recent sweet arrivals apPURRciate your supPAWt! #savinglives #kittenseason #tinybutmighty #ittakesavillage #gratitude",California,1,0,2,[-2.5981321   0.40608364  2.30054   ],Positive,2.30054,0.40608364,-2.5981321
1.64742e+18,2023-04-16,So I made some caramel for my popcorn but thennnnn half is chewy&amp; the other half turned into pecan candy texture in the fridge🧐,Louisiana,0,0,1,[-1.0197055  1.2900388 -0.2625515],Neutral,-0.2625515,1.2900388,-1.0197055
1.64742e+18,2023-04-16,"When you're opening the Chewy's Boxes, and there are no toys... (And - Yes... this is the only GIF I'm using for the foreseeable future)",,0,0,1,[-0.37668985  0.5920887  -0.05405708],Neutral,-0.054057077,0.5920887,-0.37668985
1.64742e+18,2023-04-16,"I’ve never tried them, are they tasty? I do like other soft baked bars now that I often need non chewy snacks.",,0,1,1,[-1.2011671   0.90815055  0.18005326],Neutral,0.18005326,0.90815055,-1.2011671
1.64742e+18,2023-04-16,"Update: Chewy's brother, Tigger, has stolen the cat bed I guess that's what happens when I named it the cat bed, and not Chewy's bed. Sorry Chewy lol",Pennsylvania,0,0,1,[ 0.81568795  0.42670172 -1.2399997 ],Negative,-1.2399997,0.42670172,0.81568795
1.64742e+18,2023-04-16,so many i can learn from chewy's tex and color palette,,0,0,1,[-3.0003815   0.89081675  2.3849292 ],Positive,2.3849292,0.89081675,-3.0003815
1.64742e+18,2023-04-16,El pompón de Pompón es parte de su cuerpo 🚬🗿,,0,2,1,[-1.4684824  1.9036189 -0.3152365],Neutral,-0.3152365,1.9036189,-1.4684824
1.64742e+18,2023-04-16,biggest potential competitor is  . I don’t think they even notice it. Amazon Books. Chewy Pets.,USA,0,1,1,[ 0.88601977  0.21922457 -1.1341168 ],Negative,-1.1341168,0.21922457,0.88601977
1.64742e+18,2023-04-16,pls :) Chewinator69,,0,0,1,[-3.3412342   0.79615283  2.9074726 ],Positive,2.9074726,0.79615283,-3.3412342
1.64742e+18,2023-04-16,Juice should not be chewy!,Alabama,0,2,1,[ 1.8139267   0.22502132 -2.1103714 ],Negative,-2.1103714,0.22502132,1.8139267
1.64742e+18,2023-04-16,22,,0,0,1,[-0.26912174  0.5570866  -0.09220881],Neutral,-0.09220881,0.5570866,-0.26912174
1.64741e+18,2023-04-16,Should I buy beyond for the sake of re-streaming 😢,,0,0,1,[ 0.66374135  0.7793237  -1.6088153 ],Neutral,-1.6088153,0.7793237,0.66374135
1.64741e+18,2023-04-16,文庫で1000円超えるのは高すぎるって,,0,0,1,[ 0.72662896  1.255081   -1.8862497 ],Neutral,-1.8862497,1.255081,0.72662896
1.64741e+18,2023-04-16,"Texture: Chewy
Taste: Salty",,0,0,1,[ 0.15261565  1.0098071  -1.2264038 ],Neutral,-1.2264038,1.0098071,0.15261565
1.64741e+18,2023-04-16,Oh! And one more! Have to go dig videos when I am back but I LOVED the dancer’s section! The choreography! WAH! 🥲 I miss dancing 💙,,0,0,1,[-2.044666  -0.7480634  3.722805 ],Positive,3.722805,-0.7480634,-2.044666
1.64741e+18,2023-04-16,Lowkey it was due to only having bread flour in the house so I needed to make them thinner to keep the crispy cookie texture I prefer. (Bread flour can be used for cookies but generally makes chewy cookies),,0,1,1,[-1.5414736   1.3606173  -0.06603396],Neutral,-0.06603396,1.3606173,-1.5414736
1.64741e+18,2023-04-16,"Got the old Webber up to 600+ and seared that sucker. The fat rendered to perfection, nothing chewy in there. Salt, pepper and little garlic 🤌🏻",,0,2,1,[-1.3920475  0.7877477  0.8118483],Positive,0.8118483,0.7877477,-1.3920475
1.64741e+18,2023-04-16,"I would feel silly but, as I said, I should have gone to bed hours ago
And I stand by what I said. big chewy gummies.",,0,1,1,[ 0.0925121   0.5441039  -0.68920064],Neutral,-0.68920064,0.5441039,0.0925121
