Id,Date,Tweet,Location,Retweet Count,Favorite Count,Total Tweets Count,Sentiment Score,Sentiment,Positive Sentiment Score,Neutral Sentiment Score,Negative Sentiment Score
1.63463e+18,2023-03-11,"I think I’m going to create a “day in the life content” reel based on my day today…. Started off with Starbucks, then a facial/massage, soho shopping, brunch at Balthazar, Sephora, Chanel to pick up sneakers, petco for dog treats, and now to meet my home girl for tacos 🌮 #NYC",New York,0,0,1,[-3.539116  1.44624   2.158745],Positive,2.158745,1.44624,-3.539116
1.63463e+18,2023-03-11,"“going to Petco, you need anything?” is my love language",,0,0,1,[-2.9450908   0.02355944  3.5452762 ],Positive,3.5452762,0.023559436,-2.9450908
1.63463e+18,2023-03-11,"#22. San Diego Padres
Petco Park",,0,2,1,[-1.4756476  2.2735596 -0.5843437],Neutral,-0.5843437,2.2735596,-1.4756476
1.63463e+18,2023-03-11,Te esperamos en petco jardines del pedregal donde está citymarket sobre eje 10 hoy y mañana de 10 a 7 #adopta,,5,0,6,[-1.3487543   1.9227307  -0.56095845],Neutral,-0.56095845,1.9227307,-1.3487543
1.63462e+18,2023-03-11,WE DID CATCH ONE (1) OF YOU YESTERDAY ON ALIAS PHONE LINE-MY CELL CALL HOME WAS PULSED IN MEXICO. SHOULD BE GUY AT PETCO LOT-WE EXTRAPOLATE IS A WIRELESS DEVICE SERVICE EXECUTIVE-WHITE PREVOST IS ON LOT SAME DAY. WE ARE ABOVE YOU. ALIAS LINES ARE HUNDREDS FOR THE OPERATION. JF,,0,0,1,[-2.1290443   1.3657446   0.80191416],Neutral,0.80191416,1.3657446,-2.1290443
1.63462e+18,2023-03-11,"Literally went to Petco for toothpaste and this man was asked to have two girlfriends on the trip, too bad momma won’t let him have one 🥺😂",,0,2,1,[ 0.8477918   0.26392847 -1.0246987 ],Negative,-1.0246987,0.26392847,0.8477918
1.63462e+18,2023-03-11,Probably someone from the bay area because no way the Coliseum is better than Petco,,0,1,1,[ 0.63642126  0.37641698 -1.0096625 ],Negative,-1.0096625,0.37641698,0.63642126
1.63462e+18,2023-03-11,😅,,0,0,1,[-1.4677622   0.9193026   0.94641346],Positive,0.94641346,0.9193026,-1.4677622
1.63462e+18,2023-03-11,Labs are the best dogs and anyone saying no is pure fud lol,California,0,1,1,[-1.3937156   0.05539621  1.8169944 ],Positive,1.8169944,0.055396214,-1.3937156
1.63461e+18,2023-03-11,Petco just slammed me on my head…my hand was literally shaking when i pulled my card out to pay 🥹,USA,0,0,1,[ 2.230569   -0.04962219 -2.1366239 ],Negative,-2.1366239,-0.049622193,2.230569
1.63461e+18,2023-03-11,That is probably the wealthiest neighborhood that is close to petco. If you don’t want to live in a high rise condo,California,0,0,1,[-0.8290869   0.6058621   0.19113153],Neutral,0.19113153,0.6058621,-0.8290869
1.63461e+18,2023-03-11,"Hay un par de instituciones que se dedican a dar este servicio pero, ellos tienen a los perros, los entrenan y te lo venden, porque a fin de cuentas es un servicio muy caro, no conozco a nadie que entrene un perrito que ya tengas. Puedes preguntar en Petco, igual y te ayudan.",,0,1,1,[-0.68528515  1.3695903  -0.44340044],Neutral,-0.44340044,1.3695903,-0.68528515
1.63461e+18,2023-03-11,"This just means he's not playing for the Nats anymore. He has a condo overlooking PETCO Park right now. If he starts building a house in Coronado though, that'll be much more newsworthy...",,0,1,1,[-0.28199068  0.73744196 -0.47058544],Neutral,-0.47058544,0.73744196,-0.28199068
1.63461e+18,2023-03-11,Haha good trick!!,California,0,1,1,[-2.5528207   0.08870073  3.209022  ],Positive,3.209022,0.08870073,-2.5528207
1.63461e+18,2023-03-11,Let's try to understand why reducing parking at Petco hasn't been a problem.,,0,14,1,[-0.25725508  0.87008405 -0.9223867 ],Neutral,-0.9223867,0.87008405,-0.25725508
1.63461e+18,2023-03-11,"My trick is to tire him out first at the park
Then a long car ride so he's more tired
Then into the 🔥😅😅😅😅",,0,1,1,[-0.19985755  0.67838573 -0.1758323 ],Neutral,-0.1758323,0.67838573,-0.19985755
1.63461e+18,2023-03-11,Awww I can’t do this with Sofi. It’s like torture with this girl haha 😆,California,0,1,1,[ 1.5047612   0.16811629 -1.5256615 ],Negative,-1.5256615,0.16811629,1.5047612
1.63461e+18,2023-03-11,"You meant SOME Americans? Because a lot of Americans love baseball and don’t call it boring.
Have you been to petco park when it’s sold out????",,0,1,1,[-0.6159822   0.3821249   0.28509638],Neutral,0.28509638,0.3821249,-0.6159822
1.63461e+18,2023-03-11,"Hi Kevin, thanks for reaching out! We appreciate your honest feedback. When adding new items to your Repeat Delivery order, a cancelation of your current set up is not necessary. If you'd like any assistance, please send us a DM and we'll be happy to look into it for you. Thanks!",,0,0,1,[-2.4498093   0.34891856  2.3451061 ],Positive,2.3451061,0.34891856,-2.4498093
1.6346e+18,2023-03-11,"Ever since   decided that water and soap should be $20 + I have to schedule an appointment, I've been bathing Duke at home. Have to say thank you because even though it's a total mess, I love this face in the tub
❤️🔥🐕‍🦺",,1,32,2,[-1.662657  -0.4283042  2.696336 ],Positive,2.696336,-0.4283042,-1.662657
1.6346e+18,2023-03-11,"#OnThisDay in College Baseball: 2004
The first game ever played in Petco Park (home of the  ) sets an all-time college record of 40,106 fans.  's Scott Shoemaker posts 14Ks &amp; just 3 hits in 4-0 win vs  .",,1,2,2,[-2.8418715  1.8909802  1.071958 ],Neutral,1.071958,1.8909802,-2.8418715
1.6346e+18,2023-03-11,Why do you think it’s full of opposing fans if the Padres sucked? Surely not to see a competitive game. Because Petco is great ballpark. Hence the point of this entire chain.,California,0,0,1,[ 0.12789367  0.44940126 -0.5451798 ],Neutral,-0.5451798,0.44940126,0.12789367
1.6346e+18,2023-03-11,"Hi there, please send us a DM with more information, and we'll be happy to take a look. Thank you!",,0,0,1,[-3.230238    0.53242433  3.1005025 ],Positive,3.1005025,0.53242433,-3.230238
1.6346e+18,2023-03-11,Petco takes all my money,New York,0,0,1,[ 0.77585924  0.6956408  -1.5090438 ],Negative,-1.5090438,0.6956408,0.77585924
1.6346e+18,2023-03-11,"‼️BUENOS DÍAS‼️
Cher, Yack, Magnus, Mani, Nani, Nanita y Box los esperan hoy en PETCO Altabrisa de 4 a 6 pm para ganarse el corazón ♥️ de una bella familia… ADOPTA CON AMOR Y RESPONSABILIDAD… Adopciones whatsapp: 9931940616 #Caninos911",,20,14,21,[-2.8954024  1.7953194  1.2648646],Neutral,1.2648646,1.7953194,-2.8954024
1.6346e+18,2023-03-11,"I went to petco and I felt so bad for the goldfish there, they were overcrowded and resorting to cannibalism",,0,0,1,[ 3.1735606  -0.43496752 -2.8644757 ],Negative,-2.8644757,-0.43496752,3.1735606
1.6346e+18,2023-03-11,This person knew the conditions of the colosseum and still decided to choose it over Petco Park,California,0,1,1,[-0.32909584  0.89976    -0.5978941 ],Neutral,-0.5978941,0.89976,-0.32909584
1.6346e+18,2023-03-11,❤️❤️❤️❤️❤️❤️,Michigan,0,1,1,[-2.3563886  -0.48595214  3.5113132 ],Positive,3.5113132,-0.48595214,-2.3563886
1.6346e+18,2023-03-11,.  will be performing live at KSON's #CountryFest alongside his friends         on Sat. March 25th at Gallagher Square at Petco Park! Tickets are on sale now. 🎟️:,California,0,1,1,[-3.690319   2.0900927  1.5743898],Neutral,1.5743898,2.0900927,-3.690319
1.63459e+18,2023-03-11,"Haven't been to SF, but looks like it could be the winner.
Dodgers is overpriced, generic experience.
Anaheim is just generic.
Oakland is just a travesty.
Why was Petco left out? That's a nice stadium.",,0,1,1,[ 0.7746995   0.08039333 -0.78454804],Negative,-0.78454804,0.08039333,0.7746995
1.63459e+18,2023-03-11,I feel the Padres will constantly fix and upgrade Petco. Moving out of that spot would be a travesty,Nevada,0,2,1,[ 0.51649666  0.5480634  -1.167432  ],Neutral,-1.167432,0.5480634,0.51649666
1.63459e+18,2023-03-11,"Unless your residency predates the ballpark, which is highly doubtful considering how much Petco transformed that area, your concerns about ballpark noise/traffic/crowds are silly.",California,0,14,1,[ 0.97094613  0.5082381  -1.5638474 ],Negative,-1.5638474,0.5082381,0.97094613
1.63459e+18,2023-03-11,Lmao I think you got petco mixed up last time I went walking from the trolley station that’s all I smelt Lmao even in the trolley it smelt like piss you’re a 🤡🤡🤡🤡,,0,0,1,[ 2.4992704 -0.3437305 -2.2040808],Negative,-2.2040808,-0.3437305,2.4992704
1.63459e+18,2023-03-11,Petco does what??,,0,0,1,[ 0.72780234  1.3074903  -1.9712378 ],Neutral,-1.9712378,1.3074903,0.72780234
1.63459e+18,2023-03-11,"¡El #DíaDelHusky se cerca! 🐶🐾 Este 15 de marzo tendremos muchas #promociones en todas nuestras tiendas, en la Petco App y en   para consentirlo al máximo. 🥳❤ ¡Espéralas pronto! 🥰",,2,3,3,[-3.5620563  1.0790521  2.8142893],Positive,2.8142893,1.0790521,-3.5620563
1.63459e+18,2023-03-11,Petco park,,0,0,1,[-0.9157956   1.1134824   0.05194055],Neutral,0.051940553,1.1134824,-0.9157956
1.63459e+18,2023-03-11,i cant stop thinking about that bird. idk what to do. its such a huge commitment but im worried what might happen to her if she isnt adopted... petco is known for just throwing animals in the trash,,0,30,1,[ 2.6901126  -0.21522163 -2.5522392 ],Negative,-2.5522392,-0.21522163,2.6901126
1.63458e+18,2023-03-11,I don’t think Petco should be compared to the average ballpark. The team has done a decent job at renovations and upkeep on their own and Seidler’s investment in areas immediately adjacent to the ballpark doesn’t give the impression he’ll be seeking a new one anytime soon.,California,0,4,1,[-0.07439987  0.59323937 -0.6378962 ],Neutral,-0.6378962,0.59323937,-0.07439987
1.63458e+18,2023-03-11,"I think Petco lasts significantly longer than ""average"". That average was skewed by an era of multi-use concrete circles in areas without good public transportation. Petco's location and maintenance should make it last. The one caveat is if the city allows East Village to decay",California,0,11,1,[ 0.36328077  0.43707883 -0.8834887 ],Neutral,-0.8834887,0.43707883,0.36328077
1.63458e+18,2023-03-11,smoking fucking crack if your bias ass san diego self thinks PETCO PARK is the best stadium in all of baseball 😂😂😂💀💀💀,,0,3,1,[ 1.4020617  -0.20349139 -1.1011573 ],Negative,-1.1011573,-0.20349139,1.4020617
1.63458e+18,2023-03-11,He’s a Fenway merchant he won’t hit in Petco,,0,0,1,[ 0.543441   1.0943859 -1.4933615],Neutral,-1.4933615,1.0943859,0.543441
1.63458e+18,2023-03-11,"Yeah. Also, Petco is 20ish years old and the average lifespan of an MLB stadium is 30ish years. These things matter when you’re considering spending a ton on plays this young.",California,0,6,1,[-0.37300327  1.1107563  -0.7732724 ],Neutral,-0.7732724,1.1107563,-0.37300327
1.63458e+18,2023-03-11,"Petco: Petco Please ban the sale of ""live feeders"" at all of your stores, mice, rat - Sign the Petition!   via",Oregon,0,0,1,[ 0.94686943  0.4174552  -1.6140605 ],Negative,-1.6140605,0.4174552,0.94686943
1.63458e+18,2023-03-11,This must be a joke !! Padres/ Petco Park!!! Bomb ass food and Beer 🍻 and shoul I say more!!!,,0,0,1,[ 2.7157495 -0.5055377 -2.3582926],Negative,-2.3582926,-0.5055377,2.7157495
1.63458e+18,2023-03-11,Please make sure that this policy is communicated to all your associates as they seem to be under the impression that membership is required for purchases.,Pennsylvania,0,0,1,[-0.7100069  1.4835947 -1.003209 ],Neutral,-1.003209,1.4835947,-0.7100069
1.63458e+18,2023-03-11,"Thank you for tagging us, Kirin. Our Vital Care program is not required to make a purchase. Please send us a DM, if there is anything else we can help you with. 🐾",,0,0,1,[-1.4516304   0.9407271   0.53201276],Neutral,0.53201276,0.9407271,-1.4516304
1.63458e+18,2023-03-11,😂😂atoe petco kwanza,,0,1,1,[-0.40312618  1.1343037  -0.36545345],Neutral,-0.36545345,1.1343037,-0.40312618
1.63457e+18,2023-03-11,"Hey  , what’s the big idea of not allowing purchases without a loyalty account? If this your new thing, I’m not coming back. And no I’m not going to DM you to discuss this.",Pennsylvania,0,2,1,[ 1.4247153   0.45993114 -2.130063  ],Negative,-2.130063,0.45993114,1.4247153
1.63457e+18,2023-03-11,Guess you haven’t been to Petco park on a Wednesday night.,California,0,0,1,[ 0.5338251   0.78468573 -1.3720392 ],Neutral,-1.3720392,0.78468573,0.5338251
1.63457e+18,2023-03-11,"I used to live across the street from Petco park, and during one of the loud EDC concerts, a lot of residents complained to city officials. They literally don't give 2 turtle shits. The city gets too much money from the Padres and will protect them for it.",California,0,0,1,[ 1.1604956   0.31535017 -1.5022832 ],Negative,-1.5022832,0.31535017,1.1604956
1.63457e+18,2023-03-11,"If I didn't hate sharing walls with people due to having 2 neighbors from hell, I'd consider it. But I'd be smart and not live near petco or the gaslamp quarter.",,0,1,1,[ 1.3690561   0.15216313 -1.6259347 ],Negative,-1.6259347,0.15216313,1.3690561
1.63457e+18,2023-03-11,"Ehrenstrahl's painting is considered early historical evidence of ""short spine syndrome"", a rare genetic disorder in #dogs",,0,7,1,[ 0.5359016   0.95443696 -1.71869   ],Neutral,-1.71869,0.95443696,0.5359016
1.63456e+18,2023-03-11,"Petco Animal Supplies Inc is looking for a Manager, Marketing Analytics &amp; Data Science
  San Diego, CA, United States
( Python GCP AWS ) #datascience #AWS",,0,0,1,[-1.5494329   1.8524303  -0.27121085],Neutral,-0.27121085,1.8524303,-1.5494329
1.63456e+18,2023-03-11,This is gonna look like nothing compared to Petco Park this season.,California,0,1,1,[-0.2592096   0.21680619  0.13915053],Neutral,0.13915053,0.21680619,-0.2592096
1.63455e+18,2023-03-11,"You're nuts. They have both, along with like beers from like 20 other breweries at Petco",California,0,0,1,[-0.26732686  0.609493   -0.17754501],Neutral,-0.17754501,0.609493,-0.26732686
1.63455e+18,2023-03-11,"Well, it looks like I've already managed to buy out an entire Petco of 40 gallon tanks and it's only week 2 of the 50% off sale. The second closest store (which I've also been getting tanks from) is down to their last 2. So now I have to drive like 15 miles to the next next store",,0,16,1,[-0.9187636   0.63084483  0.5102418 ],Neutral,0.5102418,0.63084483,-0.9187636
1.63455e+18,2023-03-11,#Petco in store #PromotionalEvent near #Miami and #HialeahFlorida #EventPlanners booked #PetCaricatures for Entertainment and #Mementos by #MiamiCaricatureArtist Jeff Sterling of,Florida,2,0,3,[-2.2915545   2.2832224   0.02695776],Neutral,0.026957758,2.2832224,-2.2915545
1.63454e+18,2023-03-11,petco's really expanding their product selection,Nevada,1,5,2,[-3.1779647   0.77588236  2.5518286 ],Positive,2.5518286,0.77588236,-3.1779647
1.63453e+18,2023-03-11,Reported Lost Pet   #petcolove #petco,,0,0,1,[-0.22604108  0.7962142  -0.6260379 ],Neutral,-0.6260379,0.7962142,-0.22604108
1.63453e+18,2023-03-11,"Her parents met at Petco when the lizards went on sale, but there was only one left. So then they were like, “Darn. We gotta get married and share it.”",,0,1,1,[-0.03035008  0.8463371  -0.7850883 ],Neutral,-0.7850883,0.8463371,-0.030350078
1.63453e+18,2023-03-11,PETCO PARK,,1,4,2,[-0.4779647   0.8515687  -0.15348119],Neutral,-0.15348119,0.8515687,-0.4779647
1.63452e+18,2023-03-11,"Petco Brand - So Phresh Super-Absorbent Recycled Crinkle Paper Small Animal Bedding, 30 Liters VLEXO5J",,0,0,1,[-1.708821    1.969317   -0.27038768],Neutral,-0.27038768,1.969317,-1.708821
1.63451e+18,2023-03-11,We love    ! A good pet should be able to set the Daylight Saving Time for you… that’s why I’m looking for a watch dog.   #DaylightSaving #DaylightSavings2023 #DaylightSavingsWeekend #dogs #pets,Massachusetts,1,1,2,[-2.651709    0.13261877  3.0258899 ],Positive,3.0258899,0.13261877,-2.651709
1.6345e+18,2023-03-11,7050. Petco Park ... Tripadvisor Reviews: ... went to watch a game and the experience was great compared to our previous visit to a ball game at Dodger Stadium. 4XLMXYW 7080?kbkUa9s,,0,0,1,[-3.1282675   0.09949987  3.621666  ],Positive,3.621666,0.09949987,-3.1282675
1.6345e+18,2023-03-11,was taking pics of these mice at petco when one of them had a dingle berry and decided to run into this little house dropping its poop on another one,,0,1,1,[ 0.71216667  0.5927012  -1.4837533 ],Negative,-1.4837533,0.5927012,0.71216667
1.6345e+18,2023-03-11,Nitolee petco😭😭,,0,0,1,[ 0.75992924  0.77386993 -1.2605182 ],Neutral,-1.2605182,0.77386993,0.75992924
1.63447e+18,2023-03-11,me when i go into petco and see the cats up for adoption:,,0,0,1,[-1.866009    1.4385306   0.46151328],Neutral,0.46151328,1.4385306,-1.866009
1.63447e+18,2023-03-11,Petco by far. Very easy to get to via rail.,Arkansas,0,0,1,[-2.4170117   0.30233175  2.5986762 ],Positive,2.5986762,0.30233175,-2.4170117
1.63447e+18,2023-03-11,"Would love to see Petco Park like this! And considering Petco will average 35,000-40,000 fans a game, this is the year to implement it.",California,0,3,1,[-2.9098647   0.02903157  3.3608794 ],Positive,3.3608794,0.029031567,-2.9098647
1.63446e+18,2023-03-11,"I'm glad you have a nice family to meet! Good luck. You're adorable.❤️😊, Shar and Beau",California,0,1,1,[-2.5508308 -0.8046651  4.2199907],Positive,4.2199907,-0.8046651,-2.5508308
1.63446e+18,2023-03-11,Oh sweet Hershey! We have all 12 paws crossed and Mama said a small prayer to Dog God that you have found your forever family! No pup deserves it more!,Texas,0,5,1,[-2.7354736   0.09928931  3.093957  ],Positive,3.093957,0.09928931,-2.7354736
1.63445e+18,2023-03-11,let’s have petco park lit like this.,,1,0,2,[-2.7508972  1.0725093  1.8192436],Positive,1.8192436,1.0725093,-2.7508972
1.63445e+18,2023-03-11,Petco,Washington,0,0,1,[-0.41958907  0.7900784  -0.20701078],Neutral,-0.20701078,0.7900784,-0.41958907
1.63445e+18,2023-03-11,Magoti yanaeza vaa petco😂,,1,1,2,[-1.0070138   1.3525006  -0.05739013],Neutral,-0.05739013,1.3525006,-1.0070138
1.63445e+18,2023-03-11,"Business Project Manager - Retail / Demand Planning
at Petco
Insight Global is seeking a Business Project Manager to support the nontech...
#Management #workfromanywhere",USA,0,0,1,[-2.073876    1.6993454   0.33495495],Neutral,0.33495495,1.6993454,-2.073876
1.63445e+18,2023-03-11,The DoD pays for marketing like this. You can still have military Sundays where the recruits sit up in the corner of Petco without the team wearing camo. It’s objectively kinda weird.,California,0,1,1,[ 1.38785     0.30493397 -1.7791857 ],Negative,-1.7791857,0.30493397,1.38785
1.63444e+18,2023-03-11,Petco.,,0,0,1,[-0.4847094  0.8848187 -0.1751225],Neutral,-0.1751225,0.8848187,-0.4847094
1.63444e+18,2023-03-11,I'm a Giants fan that's been to Petco far more often than Oracle. I would also rank it 2nd in CA. I'm not exactly sure at this point what your argument is or what you're trying to convince me of. The tweet wasn't asking about 2nd best or ranking them in order.,Nevada,0,0,1,[-0.6533882   0.87925947 -0.31280196],Neutral,-0.31280196,0.87925947,-0.6533882
1.63444e+18,2023-03-11,"I don’t believe you, but okay. Sorry raider fan who went to the Q maybe.. but you clearly don’t know shit about Petco. Petco stomps every other baseball stadium in CA except for Oracle and if Oracle wasn’t literally ON the water, it wouldn’t be as close.",California,0,0,1,[ 0.9673808   0.35654974 -1.364131  ],Negative,-1.364131,0.35654974,0.9673808
1.63444e+18,2023-03-11,I was at that epic US - DR game at Petco. It was amazing and the best game I’ve ever attended including World Series.,California,0,0,1,[-2.69072   -0.6052323  3.969195 ],Positive,3.969195,-0.6052323,-2.69072
1.63444e+18,2023-03-11,None of the above. Petco is the best park in California. Top 3 in baseball.,,0,0,1,[-2.3717282  0.0155706  2.9559546],Positive,2.9559546,0.015570596,-2.3717282
1.63444e+18,2023-03-11,“Who has the best stadium in California?” Just completely leaves out Petco Park…,California,0,1,1,[ 0.17940976  0.4954551  -0.57571006],Neutral,-0.57571006,0.4954551,0.17940976
1.63443e+18,2023-03-11,They have Ensure for cats and also a high calorie paste that they will lick off a spoon or your finger. You can buy either at Petco or Petsmart. A good way to give them nutrients in small portions when they aren't eating well. I'm sure things will improve soon.,,0,1,1,[-1.5848684   0.28843105  1.4247915 ],Positive,1.4247915,0.28843105,-1.5848684
1.63443e+18,2023-03-11,My tix are only good at Petco Park.,,0,1,1,[-2.2645724   0.29031652  2.3826656 ],Positive,2.3826656,0.29031652,-2.2645724
1.63443e+18,2023-03-11,Angels fan here. Petco easily wins,Indiana,0,2,1,[-2.6130886  1.0691185  1.961035 ],Positive,1.961035,1.0691185,-2.6130886
1.63443e+18,2023-03-11,"The padres Petco Park, by far the best imo and meeting dogs there makes it 1000x better!!!",,0,1,1,[-2.4232075 -0.8555802  4.1499314],Positive,4.1499314,-0.8555802,-2.4232075
1.63443e+18,2023-03-11,Told ya 🫶🏼 I get it I was nervous about Chloe at first but petco has actually been so convenient! They look so handsome!!!!,California,0,1,1,[-1.9527109 -0.6494591  3.357686 ],Positive,3.357686,-0.6494591,-1.9527109
1.63443e+18,2023-03-11,3 of these are ass. SF nice but not Petco park,California,0,1,1,[ 2.1725569  -0.28149676 -1.9236045 ],Negative,-1.9236045,-0.28149676,2.1725569
1.63443e+18,2023-03-11,"Si eres fan de Logic o ""Juicy ""J"", entonces agenda el 29 de junio para poder verlos en Petco Park #KSDYNoticias #SanDiego",,0,1,1,[-2.449795   2.0818295  0.4166157],Neutral,0.4166157,2.0818295,-2.449795
1.63443e+18,2023-03-11,"No te sientas violentado, pero si gustas te pagamos tu bañito y peluquería en un Petco",,0,0,1,[-0.3450684  1.2872843 -0.9722165],Neutral,-0.9722165,1.2872843,-0.3450684
1.63442e+18,2023-03-11,Petco number 1… Oracle number 2. The others need to get torn down and rebuilt.,California,0,1,1,[ 0.5718679  0.6862986 -1.4739977],Neutral,-1.4739977,0.6862986,0.5718679
1.63442e+18,2023-03-11,Tell me you haven’t been to Petco Park with out telling me you haven’t been to Petco Park.,California,0,0,1,[ 0.19841486  0.7464849  -1.0428666 ],Neutral,-1.0428666,0.7464849,0.19841486
1.63442e+18,2023-03-11,"""I love playing at Petco Park, the fence is so short!"" - Michael Kopech #mlb",,0,0,1,[-2.1422257 -0.8385024  3.9581232],Positive,3.9581232,-0.8385024,-2.1422257
1.63442e+18,2023-03-11,"1. Dodger Stadium
2. Petco Park
Rest are a Dump",,0,1,1,[ 1.0349661  0.5009529 -1.5112337],Negative,-1.5112337,0.5009529,1.0349661
1.63441e+18,2023-03-11,"Exciting, I’m anxious for her!!!",Texas,0,1,1,[-1.733254   -0.27397537  2.5325794 ],Positive,2.5325794,-0.27397537,-1.733254
1.63441e+18,2023-03-11,Being at Petco Park drunk off Cutwaters&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; #LetsGoPadres,,0,4,1,[-0.78180784  0.66612625  0.19959956],Neutral,0.19959956,0.66612625,-0.78180784
1.63441e+18,2023-03-11,Petco Park is clean and has the best food there's nothing after that ⚾️,California,1,3,2,[-2.5679278  -0.08839411  3.2633002 ],Positive,3.2633002,-0.088394105,-2.5679278
1.63441e+18,2023-03-11,A text I got today said: it’s ridiculous for this man to come in to a petco and emotionally physically verbally assault not one but like several of the people literally j there doing their jobs and for no reason,,0,0,1,[ 2.7867608  -0.25450855 -2.6216178 ],Negative,-2.6216178,-0.25450855,2.7867608
1.6344e+18,2023-03-11,Fingers crossed for Miss Hershey Kiss! 🤞,Virginia,0,2,1,[-3.5673609   0.69132423  3.098633  ],Positive,3.098633,0.69132423,-3.5673609
1.6344e+18,2023-03-11,"¿A tu perrito se le acumula la suciedad en los oídos? 👀🙉🐶 Puedes limpiarlo con las toallitas húmedas John Paul. 🙌 Son seguras y no irritan. 💦 Encuéntralas en todas nuestras tiendas, en la Petco App y en   🐾",,1,4,2,[-1.7688003  1.1307592  0.6455159],Neutral,0.6455159,1.1307592,-1.7688003
1.6344e+18,2023-03-11,Petco better,Texas,0,0,1,[-0.6734478   0.88613844 -0.08782931],Neutral,-0.087829314,0.88613844,-0.6734478
1.6344e+18,2023-03-11,"I was at   ‘s house senior year at a party after we got embarrassed in front of the whole school playing at petco park, still thinking about that 2-1 fastball I took.",California,0,1,1,[ 1.1754155   0.48081106 -1.5489196 ],Negative,-1.5489196,0.48081106,1.1754155
1.6344e+18,2023-03-11,Attendance since Petco opened has dipped below 2M just once - and that includes some incredibly lean years. And season tickets are sold out. But sure - we don't care about our team,,0,7,1,[ 1.1754631  0.0904499 -1.3291329],Negative,-1.3291329,0.0904499,1.1754631
1.63439e+18,2023-03-11,¡Participa en nuestra dinámica para que tu consentido pueda disfrutar de una increíble sesión de spa! 🐶🤍 Consulta las bases en Facebook   o en Instagram   🐩🛁,,0,3,1,[-2.113614    1.532119    0.64307046],Neutral,0.64307046,1.532119,-2.113614
1.63439e+18,2023-03-11,Who is they? How many people are we talking? You're speaking as if everyone who votes red went to Petco for this.,Indiana,0,3,1,[ 0.9596457  0.7297018 -1.8278077],Negative,-1.8278077,0.7297018,0.9596457
1.63439e+18,2023-03-11,The Costco ones are stinky. I buy them at petco individually. Spendy but keep my pups busy. They love them also the corkscrew looking ones,,0,1,1,[-1.20168     0.12600675  1.4188324 ],Positive,1.4188324,0.12600675,-1.20168
1.63439e+18,2023-03-11,Ahaha love this! Petco on Wilshire. 😂😂😂,,0,0,1,[-2.497529  -0.3061927  3.5197825],Positive,3.5197825,-0.3061927,-2.497529
1.63439e+18,2023-03-11,This is so exciting! Crossing everything and sending all the good thoughts and positive energy I have that it works out! #HomeForHershey,Pennsylvania,0,1,1,[-2.6431708  -0.82575905  4.1942315 ],Positive,4.1942315,-0.82575905,-2.6431708
1.63439e+18,2023-03-11,".  and  , birds being sold in your stores are suffering. Birds belong in the wild. There’s no cage big enough.",,0,1,1,[ 2.0997381   0.06891973 -2.3072739 ],Negative,-2.3072739,0.068919726,2.0997381
1.63439e+18,2023-03-11,"Also, if you hate living next to Petco park, the time to sell is now. I’m sure a ton of people are happy to live there with the Padres being as popular as they are right now",,0,0,1,[-0.83883256  0.35451585  0.675859  ],Positive,0.675859,0.35451585,-0.83883256
1.63439e+18,2023-03-11,I could see Petco or Safeco getting this hyped,,0,2,1,[-2.3658879  1.1634881  1.2697018],Positive,1.2697018,1.1634881,-2.3658879
1.63439e+18,2023-03-11,Keeping good thoughts.🐾,,0,1,1,[-2.997899    0.82454693  2.4628854 ],Positive,2.4628854,0.82454693,-2.997899
1.63439e+18,2023-03-11,"LOL imagine putting in an image of RingCentral Coliseum (the worst stadium ever, IMO) over Petco Park???",,0,0,1,[ 2.0960474  -0.10116577 -1.9866043 ],Negative,-1.9866043,-0.10116577,2.0960474
1.63439e+18,2023-03-11,"¡Este proceso se llama ""muda"" y sucede dos veces al año! 🐶🙀 En nuestras tiendas, en la Petco App y en   podrás encontrar productos para ayudar a tu amigo en esta temporada. ☀️🐾",,0,3,1,[-2.360269   1.4059408  1.1296793],Neutral,1.1296793,1.4059408,-2.360269
1.63439e+18,2023-03-11,"it's funny that ppl think like this, fish are just as sentient (sometimes more depending on species) as cats and dogs
i'm an aquatic specialist at petco and i be getting irate over my sons smh",,1,13,2,[ 1.1106887   0.17495711 -1.3334731 ],Negative,-1.3334731,0.17495711,1.1106887
1.63439e+18,2023-03-11,Petco Park,,0,2,1,[-0.94302636  1.2015324  -0.04978664],Neutral,-0.049786642,1.2015324,-0.94302636
1.63439e+18,2023-03-11,Clean bill of health from vet &amp; picking treats from   made Foster #beagle Miss Hershey Kiss ready to go for her Meet &amp; Greet with potential adopter tomorrow! It’s whole family of 4 who had #SeniorBeagles &amp; hopefully will be her #FureverHome 🤞🏻💕#HomeForHershey,Georgia,5,85,6,[-3.480207   0.5001948  3.3650885],Positive,3.3650885,0.5001948,-3.480207
1.63438e+18,2023-03-11,1. Oracle 2. Petco 3. Dodger 4. Angel 5. Oakland,California,0,1,1,[-1.9689143   2.1445918   0.20306775],Neutral,0.20306775,2.1445918,-1.9689143
1.63438e+18,2023-03-11,Petco like 1B in California,California,0,5,1,[-0.51757073  1.6137577  -1.0037237 ],Neutral,-1.0037237,1.6137577,-0.51757073
